1725678,一根粉笔养活一个村！这个村子把粉笔卖到联合国,https://video.pearvideo.com/mp4/adshort/20210406/cont-1725678-15648865_adpkg-ad_hd.mp4
1737995,航拍新疆15万亩向日葵花海，铺在大西北地上的巨幅金色油画,https://video.pearvideo.com/hls/long/20210806/cont-1737995-15740386-hd.m3u8
1737973,你家里撸的猫可能源自非洲！北大生科院团队发表论文揭开谜底,https://video.pearvideo.com/mp4/adshort/20210810/cont-1737973-2083-104724_adpkg-ad_hd.mp4
1737918,南海土台风卢碧登陆汕头，登陆前沿海移动，引30个台风预警,https://video.pearvideo.com/mp4/adshort/20210805/cont-1737918-15739862_adpkg-ad_hd.mp4
1711235,浙江17年教龄教育局长小学上公开课，提前3周备课：将常态化,https://video.pearvideo.com/mp4/adshort/20201211/cont-1711235-15525461_adpkg-ad_hd.mp4
1711055,辅导员送考研生200份棒棒糖：备考辛苦加点甜，盼"棒"上有名,https://video.pearvideo.com/mp4/adshort/20201210/cont-1711055-15523972_adpkg-ad_hd.mp4
1711035,有才！初一男孩把历史笔记做成漫画：班上同学都成粉丝,https://video.pearvideo.com/mp4/adshort/20201210/cont-1711035-15523788_adpkg-ad_hd.mp4
1711020,慕了！东北校园为学生堆40米长冰雪大滑梯，老师下班也偷偷玩,https://video.pearvideo.com/mp4/adshort/20201210/cont-1711020-15523691_adpkg-ad_hd.mp4
1711001,16岁女生早读时晕倒被3名老师背着送医，康复后画出动人瞬间,https://video.pearvideo.com/mp4/adshort/20201210/cont-1711001-15523569_adpkg-ad_hd.mp4
1710927,辅导员送考研学生保温杯和枸杞：每天熬夜到很晚，心疼他们,https://video.pearvideo.com/mp4/adshort/20201209/cont-1710927-15522900_adpkg-ad_hd.mp4
1699956,9岁女童小黑板上教爷爷识字一千多天，从目不识丁到基本认识,https://video.pearvideo.com/mp4/adshort/20200930/cont-1699956-15411114_adpkg-ad_hd.mp4
1699791,转业军人深山扶贫6年，穿坏10余双运动鞋：88户村民搬进新居,https://video.pearvideo.com/mp4/adshort/20200929/cont-1699791-15409015_adpkg-ad_hd.mp4
1694866,粗心家长用除垢剂溶液冲泡奶粉，4月大宝宝喝了120毫升后洗胃,https://video.pearvideo.com/mp4/adshort/20200901/cont-1694866-15359730_adpkg-ad_hd.mp4
1725608,延续千年！都江堰清明放水成节日，保证成都平原一年好收成,https://video.pearvideo.com/mp4/adshort/20210404/cont-1725608-15648297_adpkg-ad_hd.mp4
1737810,震撼！国内最大跨度公轨两用悬索桥，工人在百米高空"走猫步",https://video.pearvideo.com/mp4/adshort/20210806/cont-1737810-15740045_adpkg-ad_hd.mp4
1737708,航拍人间仙境新疆喀纳斯，草地如毯风景似画，万物自带滤镜,https://video.pearvideo.com/mp4/adshort/20210804/cont-1737708-15738389_adpkg-ad_hd.mp4
1737646,揭秘千年"海绵古城"：经常暴雨的赣州为何极少内涝？,https://video.pearvideo.com/mp4/adshort/20210805/cont-1737646-15739910_adpkg-ad_hd.mp4
1710903,自己配方全标准制作！浙大学生实验室做腊肠，老师：可过年吃,https://video.pearvideo.com/mp4/adshort/20201209/cont-1710903-15522586_adpkg-ad_hd.mp4
1710896,敲可爱！76岁白发教授激情指挥合唱走红：让学生感受艺术的美,https://video.pearvideo.com/mp4/adshort/20201209/cont-1710896-15522536_adpkg-ad_hd.mp4
1710636,郑州一高校食堂员工用锅洗拖把，校方：停业整顿，罚款1万,https://video.pearvideo.com/mp4/adshort/20201208/cont-1710636-15520108_adpkg-ad_hd.mp4
1710619,武科大陈凯歌和徐克住同寝室：两个是好朋友，互叫陈导徐导,https://video.pearvideo.com/mp4/adshort/20201208/cont-1710619-15519590_adpkg-ad_hd.mp4
1710445,思修老师自带移动讲台上课，学生：他很幽默，课上没人睡觉,https://video.pearvideo.com/mp4/adshort/20201207/cont-1710445-15517783_adpkg-ad_hd.mp4
1710403,临近考研高校安排超11小时创业课引吐槽，老师：应该早点安排,https://video.pearvideo.com/mp4/adshort/20201206/cont-1710403-15517399_adpkg-ad_hd.mp4
1699758,军校退休副教授免费修家电30年余年：学而不用是浪费,https://video.pearvideo.com/mp4/adshort/20200929/cont-1699758-15408660_adpkg-ad_hd.mp4
1699279,夫妻坚持27年为孤寡老人免费理发：只要店还在，就不会停,https://video.pearvideo.com/mp4/adshort/20200927/cont-1699279-15404264_adpkg-ad_hd.mp4
1694492,男子喝鸭汤不慎吞入鸭骨头，食道被刺穿险些扎破大动脉,https://video.pearvideo.com/mp4/adshort/20200830/cont-1694492-15355956_adpkg-ad_hd.mp4
1725478,遗址挖出6千年前石雕蚕蛹，嫘祖养蚕传说或成真,https://video.pearvideo.com/mp4/adshort/20210402/cont-1725478-15647220_adpkg-ad_hd.mp4
1737559,"上过太空"的白莲开花了！航拍湖北太空莲基地，百亩莲蓬摇曳,https://video.pearvideo.com/mp4/adshort/20210803/cont-1737559-15737288_adpkg-ad_hd.mp4
1737484,吐鲁番火焰山地表温度达80℃，鸡蛋在沙堆里半个小时烤熟,https://video.pearvideo.com/mp4/adshort/20210803/13778023-105141-13778023-110201_adpkg-ad_hd.mp4
1737480,神奇！贵州山村有棵大热天"会下雨"的树：150多岁，高百余米,https://video.pearvideo.com/mp4/adshort/20210810/cont-1737480-15743318_adpkg-ad_hd.mp4
1710394,揭秘"天才密码"辅导机构奇葩记忆法，教育专家批：背诵式记忆,https://video.pearvideo.com/mp4/adshort/20201208/cont-1710394-99-101556_adpkg-ad_hd.mp4
1710373,幼儿园老师带孩子玩雪地迷宫阵，空中俯瞰宛如“贪吃蛇”,https://video.pearvideo.com/mp4/adshort/20201206/cont-1710373-15517015_adpkg-ad_hd.mp4
1710230,高校餐厅摆放钢琴，学生免费弹奏：感觉吃饭更香了,https://video.pearvideo.com/mp4/adshort/20201204/cont-1710230-15515394_adpkg-ad_hd.mp4
1710140,流浪狗误闯重庆大学课堂听起线性代数课，学生：比我还认真,https://video.pearvideo.com/mp4/adshort/20201204/cont-1710140-15514536_adpkg-ad_hd.mp4
1710094,劳动技能满满！浙江一小学教学生特色菜和手工：愿记住乡情,https://video.pearvideo.com/mp4/adshort/20201203/cont-1710094-15514037_adpkg-ad_hd.mp4
1710005,临近毕业辅导员送全系男生领带：共133人，提醒他们注意形象,https://video.pearvideo.com/mp4/adshort/20201203/cont-1710005-15513227_adpkg-ad_hd.mp4
1699169,大叔10多年免费接送上千村民：只因老母亲一句嘱托,https://video.pearvideo.com/mp4/adshort/20200926/cont-1699169-15403040_adpkg-ad_hd.mp4
1694212,住过ICU的年轻人|19岁体育生高考后的重症室感受：孤独，恐惧,https://video.pearvideo.com/mp4/adshort/20200828/cont-1694212-15352757_adpkg-ad_hd.mp4
1723215,袖珍人演绎皮影版《唐宫夜宴》：手电当灯光,1个动作练几十遍,https://video.pearvideo.com/mp4/adshort/20210313/cont-1723215-15630618_adpkg-ad_hd.mp4
1725323,山西一北魏墓地发现彩绘漆木棺，1500年仍保存完整,https://video.pearvideo.com/mp4/adshort/20210401/cont-1725323-15646007_adpkg-ad_hd.mp4
1725472,墓碑中的“爱马仕”！外国人都抢着买“山西黑”,https://video.pearvideo.com/mp4/adshort/20210402/cont-1725472-4333-190141_adpkg-ad_hd.mp4
1737405,航拍"亚洲第一湿地"晨雾笼罩，宛如步入仙境,https://video.pearvideo.com/mp4/adshort/20210802/cont-1737405-15736387_adpkg-ad_hd.mp4
1737381,300年围垄屋曾走出38名秀才:造型前方后圆有讲究,最多住200人,https://video.pearvideo.com/mp4/adshort/20210802/cont-1737381-15736321_adpkg-ad_hd.mp4
1737325,现实版纪念碑谷！苏州这座“跑酷型”大楼火了，外形如同积木,https://video.pearvideo.com/mp4/adshort/20210802/15878222-135814-15878222-165427_adpkg-ad_hd.mp4
1709979,亲妈级待遇！高校宿管阿姨为学生缝补衣物：把他们当孩子一样,https://video.pearvideo.com/mp4/adshort/20201203/cont-1709979-15512797_adpkg-ad_hd.mp4
1709879,西安电子科技大学拟清退77名学生，60人入学超15年,https://video.pearvideo.com/mp4/adshort/20201202/cont-1709879-15511963_adpkg-ad_hd.mp4
1709804,体院学生拔河比赛直接拔断绳子：还没决出胜负,https://video.pearvideo.com/mp4/adshort/20201202/cont-1709804-15511038_adpkg-ad_hd.mp4
1709614,中学请108名优秀学生吃牛排，校领导端盘上菜,https://video.pearvideo.com/mp4/adshort/20201130/cont-1709614-15509248_adpkg-ad_hd.mp4
1709587,山西一高校上课现场酷似新闻发布会，学生：拍PPT做笔记,https://video.pearvideo.com/mp4/adshort/20201130/cont-1709587-15508986_adpkg-ad_hd.mp4
1709497,湖大67岁教授的最后一节课：学生制作相册唱起《送别》,https://video.pearvideo.com/mp4/adshort/20201130/cont-1709497-15508112_adpkg-ad_hd.mp4
1709497,湖大67岁教授的最后一节课：学生制作相册唱起《送别》,https://video.pearvideo.com/mp4/adshort/20201130/cont-1709497-15508112_adpkg-ad_hd.mp4
1638954,母子都在扶贫一线，他全天为民开机,https://video.pearvideo.com/mp4/adshort/20200104/cont-1638954-14763306_adpkg-ad_hd.mp4
1698875,95后女护理员几个月没回家，改编幼儿园游戏陪福利院老人玩,https://video.pearvideo.com/mp4/adshort/20200925/cont-1698875-15401110_adpkg-ad_hd.mp4
1698650,师范毕业小伙凉山扶贫1年瘦20斤，当得来老师又养得了牛,https://video.pearvideo.com/mp4/adshort/20200923/cont-1698650-15397725_adpkg-ad_hd.mp4
1694036,住过ICU的年轻人|386斤程序员因肥胖三进ICU：母亲常半夜流泪,https://video.pearvideo.com/mp4/adshort/20200827/cont-1694036-15351148_adpkg-ad_hd.mp4
1638958,她学成后回乡扶贫，与家人常年分居,https://video.pearvideo.com/mp4/adshort/20200105/cont-1638958-14763882_adpkg-ad_hd.mp4
1641113,第三次国土调查|他因加班父子变生疏，儿子：爸爸又去修地球,https://video.pearvideo.com/mp4/adshort/20200112/cont-1641113-14791891_adpkg-ad_hd.mp4
1641114,第三次国土调查|她每个月加班超200小时，错过见父亲最后一面,https://video.pearvideo.com/mp4/adshort/20200112/cont-1641114-14792305_adpkg-ad_hd.mp4
1641116,第三次国土调查|测绘院里的熊老师：熬夜加班被称茶叶粉碎机,https://video.pearvideo.com/mp4/adshort/20200110/cont-1641116-14787937_adpkg-ad_hd.mp4
1641135,第三次国土调查|他扎根田间地头晒脱皮：既举证了，又锻炼了,https://video.pearvideo.com/mp4/adshort/20200112/cont-1641135-14791467_adpkg-ad_hd.mp4
1641143,第三次国土调查|他加班干国土调查：对咖啡免疫,改喝功能饮料,https://video.pearvideo.com/mp4/adshort/20200110/cont-1641143-14787002_adpkg-ad_hd.mp4
1641533,第三次国土调查|她高烧40度坚守岗位：大家都忙，我再扛一下,https://video.pearvideo.com/mp4/adshort/20200112/cont-1641533-14792054_adpkg-ad_hd.mp4
1641137,第三次国土调查|湖南汨罗国土调查管家何建：审图已成职业病,https://video.pearvideo.com/mp4/adshort/20200110/cont-1641137-14787979_adpkg-ad_hd.mp4
1641183,第三次国土调查|他干数十年国土调查成活地图，却遭儿子吐槽,https://video.pearvideo.com/mp4/adshort/20200110/cont-1641183-14787895_adpkg-ad_hd.mp4
1641468,第三次国土调查|国土调查三届老兵：每天2万步野外常被狗追,https://video.pearvideo.com/mp4/adshort/20200112/cont-1641468-14791618_adpkg-ad_hd.mp4
1641539,第三次国土调查|测绘技术大咖3天只睡10小时，一月跑5000公里,https://video.pearvideo.com/mp4/adshort/20200112/cont-1641539-14792126_adpkg-ad_hd.mp4
1641209,第三次国土调查|国土老黄牛被喊加班，女儿灵魂拷问,https://video.pearvideo.com/mp4/adshort/20200110/cont-1641209-14787689_adpkg-ad_hd.mp4
1725270,中国最早的买地券！刻石记录东汉6兄弟3万买座山造坟地,https://video.pearvideo.com/mp4/adshort/20210401/cont-1725270-15645568_adpkg-ad_hd.mp4
1737302,风吹麦浪！内蒙古河套大地76万亩小麦丰收，平均亩产上千斤,https://video.pearvideo.com/mp4/adshort/20210802/cont-1737302-15735675_adpkg-ad_hd.mp4
1737283,画面温馨！办公楼里的假鸟窝竟引来真鸟筑巢，还孵出一窝小鸟,https://video.pearvideo.com/mp4/adshort/20210802/cont-1737283-15735668_adpkg-ad_hd.mp4
1641186,第三次国土调查|夫妻两人奔忙国土调查，吃饭才能碰面,https://video.pearvideo.com/mp4/adshort/20200110/cont-1641186-14787472_adpkg-ad_hd.mp4
1641221,第三次国土调查|50多岁国土员基层搞测量：1个人跑遍27个村,https://video.pearvideo.com/mp4/adshort/20200110/cont-1641221-14787938_adpkg-ad_hd.mp4
1676052,中国小伙在巴基斯坦推广杂交水稻：常年气温40度，衣服结盐粒,https://video.pearvideo.com/mp4/adshort/20200522/cont-1676052-15159127_adpkg-ad_hd.mp4
1676045,90后夫妻领证当天签器官捐献协议：以后能让更多家庭圆满,https://video.pearvideo.com/mp4/adshort/20200522/cont-1676045-15158978_adpkg-ad_hd.mp4
